price,bedrooms,bathrooms,sqft_living,floors,waterfront,yr_built,condition
236000.0,4,2.5,1630,2.0,0,2003,3
1285000.0,4,3.5,4080,2.0,0,1998,3
563000.0,3,2.75,2340,1.0,0,1972,4
410988.0,3,1.75,1000,1.0,0,1967,4
339950.0,0,2.5,2290,2.0,0,1985,3
1200000.0,4,2.5,3180,2.0,0,1986,4
340000.0,4,2.5,2170,2.0,0,1992,3
808100.0,4,3.25,3020,1.0,0,1956,5
236000.0,3,1.75,1330,1.0,0,1998,3
330000.0,4,1.75,1720,1.0,0,1965,4
799990.0,4,3.5,2540,2.0,0,1910,5
240000.0,0,2.5,1810,2.0,0,2003,3
343000.0,3,1.0,1410,1.0,0,1960,5
332000.0,3,2.5,1530,1.0,0,1993,3
945000.0,5,3.5,4380,2.0,0,2003,3
239950.0,3,1.0,1140,1.0,0,1943,5
674000.0,5,1.75,2110,1.5,0,1946,4
200000.0,3,1.0,1050,1.0,0,1967,4
453000.0,3,1.75,1600,1.0,0,1966,3
330000.0,3,1.75,1430,1.0,0,1950,3
285000.0,4,2.5,1996,2.0,0,2009,3
338000.0,4,1.75,1530,1.0,0,1948,5
264950.0,2,1.0,1000,1.0,0,1951,3
880000.0,4,2.0,2530,1.0,0,1954,5
209500.0,3,1.5,970,1.0,0,1976,3
380000.0,4,2.5,2400,1.0,0,1958,4
336500.0,3,2.0,1830,1.0,0,1994,3
360000.0,3,2.25,2130,1.0,0,1983,3
911100.0,4,3.25,3330,2.0,0,1924,5
249900.0,2,1.0,560,1.0,0,1944,3
175000.0,4,1.0,1210,1.0,0,1962,3
549950.0,3,2.5,2380,3.0,0,1988,3
225000.0,3,1.75,1370,1.0,0,1945,4
270000.0,3,1.75,1370,1.0,0,1945,4
400000.0,3,2.25,1740,2.0,0,1980,3
299800.0,2,1.0,790,1.0,0,1925,4
555000.0,3,2.5,2480,2.0,0,1989,4
230000.0,3,2.5,1920,2.0,0,1988,3
360000.0,4,2.5,2750,2.0,0,2002,3
415000.0,2,1.0,880,1.0,0,1910,3
355000.0,4,1.75,2160,1.0,0,1976,4
635000.0,4,2.5,2570,2.0,0,1997,3
353000.0,5,2.75,2130,1.0,0,1978,5
999000.0,7,4.0,3150,1.0,0,1957,3
265000.0,3,1.5,1780,1.0,0,1967,4
250000.0,4,1.75,1910,1.0,0,1959,4
225000.0,2,1.0,1170,1.0,0,1951,3
553000.0,2,1.0,900,1.0,0,1944,3
565000.0,5,2.5,2650,1.0,0,1961,3
312000.0,2,1.0,1170,1.0,0,1907,3
475000.0,3,2.5,2630,2.0,0,1991,3
320000.0,4,2.75,2150,1.0,0,1992,3
453000.0,3,2.0,1430,1.0,0,1964,4
320000.0,3,1.0,960,1.0,0,1910,4
610000.0,4,2.75,2640,1.0,0,1947,3
385000.0,3,1.5,1490,1.0,0,1959,4
215000.0,3,1.75,1210,1.0,0,1983,4
215000.0,4,1.5,1860,1.5,0,1920,5
415000.0,3,2.5,1980,2.0,0,2003,3
350000.0,1,1.0,900,1.0,0,1947,3
395000.0,1,1.0,900,1.0,0,1947,3
898000.0,2,1.75,1490,1.0,0,1963,4
480000.0,3,2.5,2980,2.0,0,2006,3
1240000.0,3,2.5,2660,3.0,0,2007,3
599000.0,4,2.5,2790,2.0,0,1989,3
770000.0,4,3.0,2800,2.0,0,1999,3
1208000.0,3,2.25,1590,2.0,0,1980,4
1590000.0,4,2.25,3240,1.0,0,1953,4
880000.0,3,2.0,2130,1.0,0,1989,4
332000.0,3,2.0,1510,1.0,0,1942,3
445000.0,3,1.75,1750,1.0,0,1966,3
849000.0,4,2.75,4010,2.0,0,2004,3
752000.0,4,1.5,1650,1.5,0,1903,3
450000.0,9,7.5,4050,2.0,0,1996,3
420000.0,3,1.0,1320,1.0,0,1955,3
330000.0,4,2.5,2310,2.0,0,1997,3
409000.0,3,1.75,1440,1.0,0,1972,4
350000.0,5,1.75,2330,1.0,0,1968,4
570000.0,4,2.5,2430,1.0,0,1994,3
315000.0,3,1.0,1390,1.0,0,1982,3
224000.0,2,1.0,1150,1.0,0,1930,3
293550.0,4,1.75,2120,1.0,0,1965,3
350000.0,4,2.75,2300,1.5,0,1966,3
1108000.0,4,2.5,3320,2.0,0,1988,3
442500.0,4,2.5,2400,2.0,0,1997,3
616500.0,3,2.5,3580,1.0,0,1992,3
506400.0,3,2.5,2100,1.0,0,1989,3
324000.0,3,2.25,1550,2.0,0,2001,3
169000.0,3,1.5,1570,1.5,0,1931,4
595000.0,3,2.0,1480,1.0,0,1928,4
299900.0,3,2.5,2720,2.0,0,2002,3
332000.0,3,2.25,2270,1.0,0,1977,3
432000.0,4,1.75,2410,1.0,0,1978,3
510000.0,4,2.75,2730,1.0,0,1996,3
270000.0,3,2.5,1540,2.0,0,1986,4
750000.0,5,2.5,3120,2.0,0,1986,3
509250.0,2,1.5,1480,1.0,0,1914,3
189000.0,3,1.0,860,1.0,0,1969,5
726500.0,4,2.5,2180,2.0,0,1999,3
287000.0,3,2.0,1300,1.5,0,1933,5
679000.0,4,3.5,3420,2.0,0,2004,3
316000.0,3,2.25,2130,1.0,0,1987,3
498000.0,4,2.5,2300,2.0,0,1992,4
448000.0,4,1.75,2560,1.0,0,1979,3
535000.0,2,1.0,1040,1.0,0,1951,3
560000.0,4,3.0,3080,2.0,0,1990,3
437850.0,4,2.25,2670,1.0,0,1975,4
435000.0,4,2.75,3270,2.0,0,1983,4
510000.0,4,2.5,2610,2.0,0,1998,3
520000.0,3,2.5,2460,2.0,0,1980,4
509000.0,2,1.5,1930,2.0,0,1989,3
575000.0,3,1.0,1220,1.0,0,1905,3
365000.0,4,2.5,2030,1.0,0,1969,5
795000.0,3,2.0,2420,1.0,0,1979,5
285000.0,3,2.5,1870,2.0,0,2005,3
955000.0,3,2.25,3020,2.0,0,1969,3
775000.0,4,2.5,2880,2.0,0,1955,3
400000.0,4,3.0,1810,2.0,0,1997,4
570000.0,4,2.5,2590,2.0,0,1991,3
955990.0,5,3.25,3830,2.0,0,2014,3
1150000.0,3,2.25,3250,1.0,0,2006,3
459950.0,4,2.0,2760,1.0,0,1979,4
245000.0,2,1.75,1220,1.0,0,1942,3
281000.0,3,1.5,1280,3.0,0,2003,3
205000.0,3,0.75,770,1.0,0,1942,3
290000.0,3,1.75,1520,1.0,0,1968,4
635000.0,4,2.5,2080,1.0,0,1954,5
310000.0,1,1.0,570,1.0,0,1918,2
470000.0,4,2.0,1500,1.0,0,1906,3
600000.0,2,2.5,2510,2.0,0,1990,3
279000.0,4,2.0,1980,1.0,0,1969,3
538500.0,3,3.5,2500,2.0,0,2000,3
594950.0,4,2.5,2720,2.0,0,1989,3
533050.0,2,1.0,910,1.0,0,1953,3
510000.0,3,1.75,1480,1.0,0,1974,3
360000.0,4,2.25,2470,1.0,0,1974,4
435000.0,2,1.0,1650,1.0,0,1960,3
559000.0,3,1.75,1700,1.0,0,1967,3
645000.0,2,1.5,1995,1.5,0,1991,4
340000.0,2,1.0,1280,1.0,0,1919,4
565000.0,4,2.5,2980,2.0,0,2001,3
575700.0,3,1.75,1730,1.0,0,1941,3
1010000.0,3,3.25,2420,2.0,0,2006,3
540500.0,3,2.0,2800,1.0,0,1996,3
265000.0,5,4.0,1400,1.0,0,1954,5
699950.0,4,2.0,2070,1.0,0,1941,5
355000.0,1,1.75,750,1.0,0,1946,4
381000.0,3,1.5,1460,1.0,0,1954,3
564000.0,5,2.25,2140,1.0,0,1962,3
114975.0,2,1.0,740,1.0,0,1942,3
325000.0,1,0.75,410,1.0,0,1953,2
299990.0,2,1.0,1570,1.0,0,1953,4
751000.0,5,2.75,2860,2.0,0,2006,3
425000.0,3,2.25,1400,2.0,0,1984,3
665000.0,3,1.75,2700,1.0,0,1947,3
833450.0,5,4.0,4460,2.0,0,1996,3
575000.0,7,1.5,2670,1.5,0,1948,4
190000.0,3,1.75,1520,1.0,0,1967,4
314950.0,3,1.75,1520,1.0,0,1967,4
601150.0,2,2.0,1660,1.0,0,1906,5
315000.0,2,1.0,860,1.0,0,1948,3
545000.0,2,1.5,2340,1.0,0,1954,4
565000.0,4,2.25,2110,2.0,0,1979,4
175000.0,3,1.0,1010,1.0,0,1954,3
530000.0,3,2.0,2330,2.5,0,1987,3
4489000.0,4,3.0,6430,2.0,0,2001,3
430000.0,3,1.75,1610,1.0,0,1960,4
225000.0,3,1.75,1460,1.0,0,1981,4
312000.0,5,4.0,2900,2.0,0,1937,4
380000.0,3,1.0,1260,1.0,0,1951,3
222200.0,2,1.0,1210,1.0,0,1953,3
1438890.0,5,3.5,3420,2.0,0,2006,3
329950.0,4,2.5,2120,2.0,0,2002,3
995000.0,3,2.5,2460,1.0,0,1992,3
929950.0,3,3.5,3790,2.0,0,1993,3
692000.0,4,2.5,2350,1.0,0,1987,3
402000.0,2,1.0,620,1.0,0,1911,5
510000.0,3,1.75,1920,1.0,0,1962,4
249000.0,3,1.0,1050,1.0,0,1959,4
244900.0,3,1.5,1360,1.0,0,1966,4
289900.0,3,1.0,1180,1.0,0,1944,3
552500.0,4,1.0,1560,1.0,0,1939,4
760000.0,4,2.5,3300,2.0,0,1984,3
440000.0,2,2.75,1100,2.0,0,2006,3
286000.0,3,1.75,1770,1.0,0,1954,3
260000.0,3,1.0,1200,1.0,0,1950,3
355000.0,2,2.25,1330,2.0,0,1985,3
318000.0,3,1.75,1570,1.0,0,1959,4
255000.0,2,1.0,1610,1.0,0,1952,3
139000.0,3,1.0,1100,1.0,0,1978,3
485000.0,4,2.25,1810,2.0,0,1976,5
549950.0,3,1.75,2930,2.0,0,1995,3
588000.0,3,1.5,1780,1.5,0,1916,4
975000.0,3,2.5,3050,1.5,0,1950,5
402000.0,3,2.0,1540,2.0,0,2005,3
245000.0,3,1.0,1380,1.0,0,1959,3
445000.0,3,1.75,1890,1.5,0,1976,3
195000.0,3,1.75,1570,1.0,0,1991,3
385000.0,5,2.0,2540,1.0,0,1962,3
450000.0,3,1.5,1520,1.0,0,1955,4
1090000.0,4,2.5,2780,2.0,0,2004,3
396675.0,2,1.0,1730,2.0,0,1945,4
242000.0,5,2.25,2340,1.0,0,1951,3
380000.0,3,1.75,1300,1.0,0,1943,4
496000.0,2,1.0,1420,2.0,0,1941,4
399950.0,3,2.5,1470,2.0,0,1980,5
895000.0,4,2.5,2850,2.0,0,1998,3
690000.0,3,2.0,2360,2.0,0,1926,3
270000.0,3,1.5,1610,2.0,0,1927,3
349900.0,3,2.0,2420,1.0,0,1949,5
454280.0,3,2.5,1470,2.0,0,2004,3
390000.0,3,2.5,1410,1.0,0,1992,3
275000.0,3,1.75,1840,1.0,0,1983,3
300000.0,4,2.5,2450,2.0,0,1990,3
700000.0,3,1.75,1500,1.0,0,1940,5
520000.0,3,1.75,2080,1.0,0,1950,3
715000.0,3,2.5,2770,2.0,0,1987,3
404000.0,3,2.5,2370,2.0,0,2006,3
490500.0,3,2.0,3000,2.0,0,1998,3
1485000.0,6,2.75,4430,2.0,0,1964,3
557800.0,4,1.75,1550,1.0,0,1944,5
571000.0,4,2.25,2290,1.0,0,1959,4
410000.0,4,2.5,2560,2.0,0,2006,3
225000.0,3,1.5,1240,1.0,0,1971,4
700000.0,4,2.5,2590,2.0,0,2004,3
500000.0,3,1.0,1370,1.5,0,1905,3
536500.0,2,2.0,1360,1.0,0,1925,4
330000.0,3,2.5,2060,1.0,0,1980,4
249950.0,3,1.75,1120,1.0,0,1976,5
249000.0,4,1.75,1630,1.5,0,1943,5
249000.0,3,1.75,1590,1.5,0,1909,5
780000.0,4,1.75,2480,1.0,0,1950,3
1200000.0,4,2.5,2700,2.0,0,2004,3
434500.0,3,1.75,1930,1.0,0,1975,3
590000.0,4,2.0,2490,1.0,0,2002,3
417200.0,2,1.0,1000,1.0,0,1910,3
649990.0,4,2.25,2130,2.0,0,1976,3
506000.0,2,1.0,1060,1.0,0,1926,4
348000.0,3,2.5,1730,2.0,0,1999,3
301000.0,4,2.5,2810,2.0,0,1998,3
427550.0,2,1.0,880,1.0,0,1940,3
361000.0,3,1.0,1040,1.5,0,1951,3
460000.0,2,2.5,1830,1.0,0,1946,5
958000.0,4,3.5,1800,2.0,0,1984,3
445000.0,5,1.75,2460,1.5,0,1911,5
373000.0,3,2.5,1670,2.0,0,1999,3
525000.0,4,2.25,2660,1.0,0,1977,4
364988.0,3,2.5,2850,2.0,0,1997,3
324000.0,2,1.0,820,1.0,0,1941,4
625000.0,4,3.0,2350,1.0,0,1960,5
237500.0,3,1.75,1480,1.0,0,1980,3
429300.0,6,2.25,2930,1.0,0,1965,4
155000.0,3,1.0,1250,1.0,0,1949,2
614000.0,4,2.75,2760,1.5,0,1940,4
650000.0,3,2.5,2380,2.0,0,2014,3
625000.0,3,2.0,1730,1.0,0,1986,4
587100.0,3,2.25,1670,1.0,0,1961,4
380000.0,4,2.5,2150,2.0,0,1991,3
479500.0,2,1.0,930,1.0,0,1917,3
382888.0,1,1.0,620,1.0,0,1900,3
540000.0,4,4.25,1960,2.0,0,1940,3
691000.0,4,2.75,2550,1.0,0,1972,3
760500.0,3,2.0,1990,1.0,0,1912,5
685000.0,4,2.5,3550,2.0,0,2006,3
199129.0,3,1.0,860,1.0,0,1955,4
335000.0,3,3.0,2031,2.0,0,1988,3
305100.0,3,2.0,1590,1.0,0,1974,4
830000.0,4,2.25,3010,1.0,0,1959,4
810000.0,3,2.5,2610,2.0,0,1993,3
500000.0,3,2.25,1440,1.0,0,1988,3
490000.0,3,1.75,1920,1.0,0,1947,4
490000.0,2,1.75,1670,2.0,0,1912,3
272000.0,4,1.75,1390,1.0,0,1960,4
280000.0,3,2.25,2140,2.0,0,1979,4
233000.0,3,1.0,1250,1.5,0,1955,3
275000.0,3,1.0,1080,1.0,0,1952,4
375000.0,3,3.25,2760,2.0,0,1991,3
445000.0,3,2.75,2180,2.0,0,2004,3
437500.0,3,2.5,1260,3.0,0,2002,3
426250.0,4,1.0,1610,1.5,0,1905,4
358000.0,3,1.5,2450,1.0,0,1967,4
1175000.0,4,3.5,4150,2.0,0,2003,3
305000.0,2,1.0,960,1.0,0,1939,3
415000.0,2,1.75,1340,1.0,0,2004,3
520000.0,11,3.0,3000,2.0,0,1918,3
733000.0,4,3.5,3080,2.0,0,2003,3
411500.0,3,1.0,1130,1.0,0,1954,4
540000.0,3,1.75,2280,1.5,0,1909,4
270500.0,3,1.5,1952,1.0,0,1960,4
422250.0,2,1.5,1280,2.0,0,1998,3
655000.0,5,3.25,3690,2.0,0,1977,5
1200000.0,5,3.25,4610,2.0,0,2006,3
550000.0,3,2.5,2920,2.5,0,1990,3
460000.0,2,2.25,1230,2.0,0,2004,3
159075.0,4,1.5,1580,1.0,0,1944,3
470000.0,2,1.0,1220,1.5,0,1908,4
235000.0,2,1.0,1020,1.0,0,1939,3
309950.0,2,1.5,1510,1.0,0,1961,4
433000.0,4,1.75,1830,1.0,0,1966,4
895000.0,3,2.5,2750,1.0,0,1967,3
291000.0,3,1.5,1860,1.0,0,1967,4
835000.0,3,2.5,2720,2.0,0,1988,3
640000.0,2,1.0,1360,1.0,0,1936,3
438000.0,3,2.25,2340,1.0,0,1965,3
540000.0,4,2.5,2600,2.0,0,2005,3
325000.0,4,2.5,2090,1.0,0,1993,3
380000.0,4,1.75,2260,1.5,0,1924,5
510000.0,2,1.0,1390,1.0,0,1947,3
380000.0,4,2.5,2300,2.0,0,2004,3
825000.0,4,2.5,2810,1.0,0,1973,4
880000.0,4,3.25,4060,2.0,0,1996,4
1800000.0,3,3.0,2790,2.0,1,1933,4
790000.0,3,1.0,1290,1.5,0,1930,3
287000.0,2,1.5,720,1.0,0,1942,4
509000.0,3,3.0,2130,1.5,0,1913,3
270000.0,3,2.25,1750,1.0,0,1965,3
210000.0,3,2.0,960,1.0,0,1949,3
415000.0,3,1.0,1570,1.5,0,1930,5
550000.0,3,2.5,3070,1.0,0,1985,5
1250000.0,4,2.5,2920,1.0,0,1957,3
499950.0,3,1.0,1870,1.0,0,1955,3
659000.0,3,1.5,1540,2.0,0,1907,3
265000.0,2,1.5,1440,2.0,0,1990,3
492000.0,4,3.75,2810,2.0,0,1994,4
715000.0,4,2.5,2450,1.0,0,1958,3
175000.0,2,1.0,1330,1.5,0,1925,3
975000.0,4,3.5,3130,2.0,0,2011,3
306950.0,1,1.0,730,1.0,0,1945,4
630000.0,4,2.0,2480,1.5,0,1916,4
367500.0,3,1.0,1270,1.0,0,1969,5
699950.0,3,3.25,2230,1.0,0,1977,4
1000000.0,3,3.0,2880,2.0,0,1909,3
285000.0,4,2.5,2434,2.0,0,2007,3
215000.0,2,1.5,1120,2.0,0,2004,3
1050000.0,4,2.5,4080,2.0,0,2001,3
1370000.0,4,2.75,3720,1.0,0,1962,5
235000.0,3,1.0,1430,1.5,0,1930,4
604000.0,3,2.0,1560,1.0,0,1923,3
750000.0,3,1.75,1700,1.0,0,1947,3
800000.0,4,2.25,2510,1.0,0,1967,4
580000.0,5,2.0,2600,1.5,0,1914,4
350000.0,1,1.0,790,1.0,0,1911,3
353750.0,4,2.0,1710,2.0,0,1956,3
1100000.0,5,2.75,2660,1.0,0,1969,5
465000.0,4,2.0,1470,1.0,0,1963,4
568000.0,3,2.0,2350,1.5,0,1929,3
1005000.0,5,2.0,2440,2.0,0,1910,4
213500.0,3,1.5,1150,1.0,0,1961,3
250000.0,3,2.5,1510,1.0,0,1976,2
357000.0,2,1.0,870,1.0,0,1942,4
425000.0,2,2.0,1280,2.0,0,1918,4
571000.0,3,2.5,2600,2.0,0,1988,3
588000.0,3,2.25,2030,1.0,0,1977,4
275000.0,4,1.5,1930,2.0,0,1979,3
565000.0,3,2.75,3210,2.0,0,1998,3
460000.0,3,1.75,1970,1.0,0,1961,4
603500.0,4,2.5,4060,1.0,0,1977,3
490600.0,3,2.5,3316,2.0,0,1986,3
1010000.0,2,2.0,1460,1.0,0,1900,5
500000.0,4,2.0,2100,1.0,0,1972,4
249000.0,4,2.25,1830,2.0,0,1990,3
235000.0,3,2.0,1530,1.0,0,1970,4
410000.0,4,2.0,1490,1.0,0,1942,4
370000.0,2,1.0,860,1.0,0,1952,3
360000.0,5,2.5,2130,1.0,0,1968,3
1406890.0,5,2.25,3580,2.0,0,1966,5
298000.0,4,2.5,2420,2.0,0,2003,3
485000.0,4,2.25,1900,1.0,0,1977,3
400000.0,3,1.75,1330,1.0,0,1960,3
580000.0,3,2.5,2150,2.0,0,2003,3
355000.0,2,2.5,1370,2.0,0,2009,3
650000.0,3,2.5,2430,2.0,0,1992,3
261490.0,4,1.0,1640,1.0,0,1943,4
347000.0,3,1.0,1010,1.0,0,1968,3
485000.0,3,1.0,1500,1.5,0,1926,3
601000.0,3,2.5,1740,2.0,0,2012,3
380000.0,3,3.25,2090,1.0,0,1989,3
565000.0,3,3.0,1850,2.0,0,1976,3
750000.0,3,2.5,2790,2.0,0,1993,3
291000.0,3,2.25,1480,1.0,0,1975,3
560000.0,3,2.5,2280,2.0,0,1987,4
725000.0,4,2.25,3180,2.0,0,1984,3
539000.0,3,2.0,2350,1.0,0,1993,3
470000.0,5,3.25,3910,2.0,0,2000,3
264950.0,2,1.0,770,1.0,0,1947,3
200000.0,4,1.5,1780,2.0,0,1900,4
453500.0,5,2.5,2300,1.0,0,1967,5
811000.0,2,2.5,2510,2.0,0,1943,3
425000.0,3,3.25,1410,3.0,0,2005,3
1530000.0,4,2.25,4250,1.0,0,1974,4
562000.0,4,2.75,2560,1.0,0,1980,3
281000.0,3,2.5,1760,2.0,0,1992,3
270000.0,3,2.25,2100,2.0,0,1979,3
205950.0,3,1.0,1490,1.0,0,1963,4
310000.0,2,1.0,870,1.0,0,1950,3
350000.0,3,1.75,1260,2.0,0,2003,3
843500.0,4,2.0,2630,2.0,0,1953,4
370000.0,4,2.0,1950,1.0,0,1908,4
279000.0,4,2.0,2200,1.0,0,1979,3
408000.0,3,1.75,1600,1.0,0,1960,4
392000.0,3,1.0,1230,1.0,0,1952,3
455000.0,2,1.0,1030,1.0,0,1917,5
310000.0,2,1.5,1040,1.0,0,1965,4
323500.0,3,3.0,2240,2.0,0,1943,3
364500.0,3,1.0,1600,1.0,0,1944,3
280000.0,4,2.0,2190,1.0,0,1977,4
289900.0,3,1.75,1899,2.0,0,1943,3
585000.0,3,1.0,1870,1.5,0,1927,4
269000.0,3,2.5,1730,1.0,0,1990,4
280000.0,3,2.25,1860,2.0,0,1994,3
287000.0,3,1.75,1940,1.0,0,1965,3
183000.0,2,1.0,670,1.0,0,1926,3
309000.0,3,1.0,1820,1.0,0,1961,3
920000.0,4,2.5,3810,2.0,0,2003,3
815241.0,5,2.25,2060,2.5,0,1907,3
405000.0,3,1.75,1520,1.0,0,1975,3
525000.0,5,3.5,3450,2.0,0,2001,3
150000.0,2,1.0,830,1.0,0,1943,3
240000.0,4,1.75,1880,1.0,0,1946,5
698000.0,4,2.25,2200,1.5,0,1920,5
440000.0,3,2.0,1800,1.0,0,1982,4
204000.0,3,1.0,1200,1.5,0,1936,3
875000.0,3,2.0,2220,1.0,0,1947,4
650000.0,3,1.5,1380,1.0,0,1960,5
392500.0,3,1.0,1660,1.0,0,1947,4
400000.0,4,1.0,2320,1.5,0,1921,3
653000.0,3,2.25,2800,1.0,0,1971,4
452000.0,4,1.0,1210,1.5,0,1900,3
345000.0,4,2.5,2331,2.0,0,2007,3
350000.0,4,1.75,1820,1.0,0,1952,4
650000.0,4,2.5,2860,2.0,0,2004,3
525000.0,5,3.0,2750,1.5,0,1926,5
840000.0,5,3.0,2750,1.5,0,1926,5
1325000.0,3,2.5,2280,2.0,0,1926,4
259950.0,4,2.0,1610,1.0,0,1989,3
998000.0,5,3.5,3760,2.0,0,1969,3
1070000.0,3,3.0,2940,2.0,0,1988,4
1910000.0,4,3.0,4460,2.0,0,1955,3
190500.0,3,1.5,1110,2.0,0,2007,3
465000.0,3,2.25,2560,1.0,0,1977,4
370000.0,3,1.0,1060,1.0,0,1906,4
290000.0,6,4.5,2810,1.0,0,1958,3
350000.0,3,1.75,1380,1.0,0,1950,2
740000.0,3,1.75,1380,1.0,0,1950,2
460000.0,3,1.75,2560,1.0,0,1959,3
290000.0,3,1.0,1010,1.0,0,1972,4
475000.0,3,1.5,1790,2.0,0,1987,3
214000.0,3,2.5,1600,2.0,0,2003,3
455000.0,2,1.0,910,1.0,0,1951,3
275000.0,3,2.5,2497,2.0,0,2007,3
305000.0,3,1.5,1800,1.0,0,1966,4
449000.0,5,2.5,2570,1.0,0,1981,4
366000.0,3,2.5,1320,1.0,0,1918,3
348000.0,3,2.5,1670,2.0,0,2003,3
515000.0,4,2.5,2800,2.0,0,2003,3
950000.0,4,2.5,3360,2.0,0,1988,3
815000.0,3,2.5,2590,2.0,0,1991,4
199950.0,3,3.0,1530,2.0,0,1993,3
386000.0,3,2.0,1330,1.0,0,1969,4
273000.0,3,2.25,2160,2.0,0,1991,3
284000.0,4,2.5,1830,2.0,0,1994,3
399950.0,3,1.0,1470,1.0,0,1950,3
285000.0,3,1.75,1150,1.0,0,1927,3
315000.0,3,2.5,1790,2.0,0,2004,3
250000.0,3,1.0,1700,1.0,0,1960,3
290000.0,4,2.0,1630,1.5,0,1967,3
725000.0,4,2.5,3420,2.0,0,1988,3
410000.0,3,2.0,1650,1.5,0,1983,3
855000.0,4,2.5,2810,1.5,0,1988,4
399900.0,4,2.5,2710,2.0,0,1994,3
852600.0,4,2.5,3320,2.0,0,1977,5
235000.0,2,1.0,720,1.0,0,1940,3
230950.0,2,1.0,930,1.0,0,1912,4
230000.0,3,2.25,1490,2.0,0,1997,3
404763.0,3,2.5,1690,2.0,0,2014,3
245000.0,3,2.5,1720,2.0,0,1992,3
188000.0,3,1.5,1140,1.0,0,1964,4
626100.0,4,2.5,2280,2.0,0,1987,4
428750.0,3,1.0,1100,1.0,0,1929,4
522000.0,4,2.25,1800,1.0,0,1980,4
684000.0,4,2.5,2500,2.0,0,1988,4
1065500.0,3,2.25,2950,1.0,0,1983,3
611206.0,1,1.0,1940,1.0,0,1963,3
350000.0,2,1.0,1280,1.0,0,1942,4
894000.0,4,2.5,3800,2.0,0,1993,3
420000.0,2,1.0,930,1.0,0,1953,4
400000.0,5,2.0,1930,1.0,0,1962,4
675000.0,3,3.0,2980,1.0,0,1981,3
426000.0,4,2.5,2800,2.0,0,2004,3
750000.0,4,2.25,3190,2.0,0,1984,3
368000.0,3,1.75,1710,1.0,0,1958,4
342000.0,3,1.0,1980,1.0,0,1950,4
700000.0,3,1.75,1910,1.0,0,1959,3
848750.0,6,3.75,3160,2.0,0,1989,3
720000.0,3,2.0,1590,1.0,0,1939,3
525000.0,4,2.25,1890,1.0,0,1967,3
397900.0,3,2.75,2500,1.0,0,2000,3
405000.0,3,2.0,1740,1.0,0,1989,3
392800.0,3,2.0,1080,1.0,0,1986,5
394999.0,3,1.5,1730,1.0,0,1958,3
340000.0,3,2.5,2480,2.0,0,2004,3
482500.0,3,2.25,1450,2.0,0,2005,3
812500.0,4,2.5,2750,2.0,0,1991,3
450000.0,3,2.5,2820,1.0,0,1954,4
398000.0,3,1.75,1830,1.0,0,1954,3
1075000.0,2,3.25,1550,3.0,1,2006,3
540000.0,2,2.0,1640,1.0,0,1959,3
275000.0,4,2.0,1720,1.0,0,1923,3
780000.0,5,2.0,2880,2.0,0,1921,3
225000.0,3,1.5,1220,1.5,0,1931,3
503045.0,3,3.0,1560,2.0,0,2009,3
249000.0,2,2.0,1090,2.0,0,1990,3
569950.0,4,1.0,1140,1.0,0,1916,3
450000.0,2,2.25,1040,2.0,0,2003,3
1099500.0,4,2.0,2580,1.0,0,1950,5
700000.0,4,2.5,2310,1.5,0,1927,3
454000.0,3,2.5,1590,2.0,0,1991,3
555000.0,3,1.75,1270,1.0,0,1969,3
214000.0,3,1.5,1240,1.0,0,1970,5
590000.0,3,2.5,2210,2.0,0,1988,3
459900.0,3,1.75,2340,1.5,0,1978,3
205000.0,3,1.5,1420,1.0,0,1987,3
390000.0,3,1.75,1430,1.0,0,1980,4
970500.0,3,2.75,2470,2.0,0,1960,3
790000.0,3,2.5,2390,2.0,0,2000,3
320000.0,3,1.0,1120,1.0,0,1969,4
552500.0,3,2.25,2700,2.0,0,1907,4
1050000.0,3,3.0,3490,2.5,0,1924,3
230000.0,3,1.0,1640,1.0,0,1966,3
680000.0,3,1.75,1620,1.0,0,1950,3
985000.0,3,1.75,1670,2.0,0,1912,5
375000.0,4,2.5,1870,2.0,0,1990,3
431000.0,2,1.5,1300,1.5,0,1900,4
463000.0,3,2.5,2190,2.0,0,1991,3
350000.0,3,1.75,1320,1.0,0,1966,3
485000.0,3,1.0,1250,1.0,0,1964,3
355000.0,4,1.75,2040,1.0,0,1967,4
603500.0,3,1.75,2140,1.0,0,1910,3
860000.0,5,1.75,2510,1.5,0,1920,5
259875.0,5,2.5,2200,2.0,0,1996,3
685000.0,4,2.5,2170,1.0,0,1959,3
382500.0,4,2.5,2980,2.0,0,2003,3
490000.0,3,1.0,1180,1.5,0,1902,3
229000.0,3,2.0,1540,1.0,0,1953,4
430000.0,3,2.0,1540,1.0,0,1953,4
580000.0,5,2.5,3110,1.0,0,1974,3
510000.0,3,1.75,1370,1.0,0,1940,3
489990.0,5,2.25,2440,1.5,0,1975,4
440000.0,3,2.25,1760,2.0,0,1983,3
479950.0,3,2.5,2810,1.0,0,2006,3
806000.0,4,2.5,2500,1.0,0,1997,3
875000.0,4,2.5,3220,2.0,0,1996,3
710800.0,3,2.5,2880,2.0,0,1992,3
565000.0,3,2.5,2700,2.0,0,2004,3
359999.0,5,3.0,2680,2.0,0,1995,3
625000.0,3,1.75,1780,1.0,0,1922,4
349950.0,3,2.5,2240,2.0,0,1999,3
415000.0,4,2.0,1610,1.0,0,1967,5
