price,bedrooms,bathrooms,sqft_living,floors,waterfront,condition,scaled_size,loc_budget,loc_mid-range,loc_premium
489950.0,3.0,2.25,1820.0,2.0,0,3,0.3878818608188617,0,1,0
365000.0,3.0,1.5,1310.0,1.0,0,3,0.25858790721257446,1,0,0
359950.0,3.0,2.0,1790.0,1.0,0,4,0.3802763341361389,0,1,0
495000.0,4.0,2.5,2460.0,2.0,0,3,0.5501330967169477,1,0,0
255000.0,3.0,1.5,1060.0,1.0,0,3,0.19520851818988466,0,0,1
330000.0,3.0,1.75,1340.0,1.0,0,4,0.26619343389529726,1,0,0
450000.0,3.0,1.75,1480.0,1.0,0,4,0.3016858917480036,1,0,0
655000.0,4.0,2.5,3500.0,2.0,0,3,0.8137913550513374,1,0,0
485000.0,4.0,2.75,2910.0,1.0,0,4,0.6642159969577893,0,1,0
375000.0,4.0,1.75,1940.0,1.0,0,3,0.41830396754975285,0,0,1
570000.0,4.0,2.5,2280.0,2.0,0,3,0.504499936620611,0,1,0
350000.0,3.0,2.25,1190.0,3.0,0,3,0.2281658004816834,0,1,0
550000.0,3.0,1.0,1260.0,1.0,0,3,0.24591202940803653,1,0,0
513000.0,5.0,2.0,2270.0,1.0,0,3,0.5019647610597034,0,1,0
450000.0,4.0,2.25,1990.0,1.0,0,4,0.4309798453542908,1,0,0
432500.0,4.0,1.75,1500.0,1.0,0,5,0.30675624286981873,0,0,1
432000.0,5.0,2.75,2060.0,1.5,0,5,0.4487260742806439,0,1,0
480000.0,3.0,2.25,1950.0,2.0,0,3,0.42083914311066045,0,1,0
402200.0,3.0,1.75,1790.0,1.0,0,3,0.3802763341361389,0,1,0
650000.0,3.0,1.0,1520.0,1.0,0,4,0.3118265939916339,1,0,0
1129575.0,4.0,2.5,3240.0,2.0,0,4,0.7478767904677399,1,0,0
312000.0,3.0,2.0,2440.0,1.0,0,4,0.5450627455951325,0,1,0
610000.0,4.0,2.0,2220.0,1.5,0,4,0.4892888832551655,0,1,0
823000.0,5.0,1.75,2640.0,1.5,0,4,0.5957662568132843,0,0,1
471000.0,4.0,1.75,1450.0,1.0,0,4,0.2940803650652808,0,0,1
481015.0,3.0,2.25,1550.0,2.0,0,3,0.3194321206743567,0,0,1
1129575.0,5.0,4.5,4234.5,3.0,0,4,1.0,0,0,1
624000.0,4.0,3.25,2810.0,1.0,0,3,0.6388642413487134,0,0,1
480000.0,4.0,2.5,2080.0,1.0,0,3,0.4537964254024591,1,0,0
815000.0,3.0,1.5,1370.0,1.0,0,3,0.27379896057802006,0,0,1
1129575.0,4.0,2.25,2920.0,1.0,0,4,0.666751172518697,0,0,1
180000.0,3.0,1.0,1000.0,1.0,0,3,0.17999746482443912,0,1,0
156601.0,2.0,1.75,1210.0,1.0,0,3,0.23323615160349853,1,0,0
374950.0,4.0,2.5,2790.0,2.0,0,3,0.6337938902268982,0,0,1
368000.0,2.0,1.5,1660.0,1.0,0,5,0.34731905184434025,0,0,1
550000.0,3.0,2.0,1650.0,2.0,0,3,0.34478387628343266,0,0,1
198000.0,3.0,1.75,1300.0,1.0,0,3,0.2560527316516669,0,1,0
345000.0,3.0,1.75,1090.0,1.0,0,3,0.20281404487260746,0,1,0
1129575.0,5.0,2.5,2660.0,1.0,0,5,0.6008366079350995,0,1,0
185900.0,3.0,1.0,940.0,1.0,0,4,0.16478641145899356,0,0,1
950000.0,3.0,2.75,2750.0,1.0,0,5,0.6236531879832679,0,1,0
995000.0,4.0,4.5,3850.0,2.0,0,3,0.9025224996831032,0,0,1
345000.0,2.0,1.0,860.0,1.0,0,3,0.1445050069717328,1,0,0
741000.0,4.0,2.75,2070.0,1.0,0,3,0.4512612498415516,0,0,1
737000.0,2.0,2.25,2290.0,1.0,0,3,0.5070351121815186,0,1,0
668750.0,4.0,2.5,2340.0,1.0,0,3,0.5197109899860566,1,0,0
575000.0,3.0,1.75,2680.0,1.0,0,5,0.6059069590569147,0,0,1
280000.0,4.0,2.0,1710.0,1.0,0,5,0.3599949296488782,1,0,0
583000.0,3.0,1.5,1800.0,1.0,0,3,0.3828115096970465,1,0,0
196000.0,3.0,2.25,1510.0,1.0,0,1,0.30929141843072633,1,0,0
349950.0,3.0,2.5,1700.0,2.0,0,3,0.3574597540879706,0,0,1
429000.0,4.0,1.0,1350.0,1.5,0,3,0.26872860945620486,0,1,0
270000.0,5.0,2.5,2140.0,1.0,0,4,0.4690074787679047,0,0,1
385000.0,5.5,4.0,2700.0,1.0,0,3,0.6109773101787299,0,1,0
535000.0,1.5,1.0,920.0,1.0,0,4,0.15971606033717836,0,0,1
352500.0,3.0,1.75,1500.0,1.0,0,3,0.30675624286981873,0,0,1
624000.0,3.0,1.75,1510.0,1.0,0,4,0.30929141843072633,0,0,1
215000.0,5.0,1.5,1980.0,1.5,0,3,0.42844466979338325,0,1,0
870000.0,4.0,3.0,4234.5,2.0,0,3,1.0,0,0,1
440000.0,4.0,2.5,3220.0,2.0,0,3,0.7428064393459247,1,0,0
518000.0,2.0,1.5,1140.0,2.0,0,3,0.2154899226771454,0,0,1
259500.0,3.0,2.25,1490.0,2.0,0,3,0.3042210673089112,1,0,0
795127.0,4.0,3.25,4234.5,1.0,0,3,1.0,0,1,0
290000.0,3.0,1.0,960.0,1.0,0,4,0.16985676258080873,0,1,0
385000.0,4.0,3.0,2253.0,2.0,0,3,0.4976549626061605,0,0,1
259950.0,2.0,1.0,770.0,1.0,0,3,0.12168842692356446,0,0,1
330000.0,2.0,2.5,1310.0,2.0,0,3,0.25858790721257446,0,0,1
280000.0,3.0,1.0,980.0,1.0,0,3,0.17492711370262393,1,0,0
595000.0,4.0,2.5,1820.0,2.0,0,3,0.3878818608188617,0,1,0
925900.0,4.0,3.75,3980.0,2.0,0,3,0.9354797819749018,1,0,0
499000.0,3.0,2.25,3010.0,2.0,0,3,0.6895677525668653,1,0,0
325000.0,4.0,2.5,1830.0,2.0,0,3,0.3904170363797693,0,0,1
895000.0,5.0,2.5,2550.0,1.0,0,4,0.572949676765116,0,0,1
162248.0,2.0,1.0,800.0,1.0,0,4,0.12929395360628723,1,0,0
1072500.0,3.0,2.25,2890.0,2.0,0,3,0.6591456458359742,1,0,0
430000.0,3.0,1.5,1810.0,1.0,0,3,0.3853466852579541,0,0,1
615500.0,3.0,1.5,1810.0,1.0,0,3,0.3853466852579541,0,0,1
260000.0,3.0,1.0,940.0,1.0,0,3,0.16478641145899356,1,0,0
295000.0,4.0,2.0,1810.0,1.0,0,4,0.3853466852579541,0,0,1
1129575.0,3.0,1.75,2550.0,2.0,0,3,0.572949676765116,0,0,1
749950.0,4.0,2.5,2370.0,2.0,0,3,0.5273165166687793,1,0,0
175000.0,5.5,1.0,1370.0,1.5,0,3,0.27379896057802006,1,0,0
415000.0,5.5,1.0,1370.0,1.5,0,3,0.27379896057802006,0,1,0
190000.0,3.0,1.0,1200.0,1.0,0,4,0.230700976042591,1,0,0
625000.0,3.0,1.75,2100.0,1.5,0,5,0.4588667765242743,0,0,1
420000.0,3.0,2.25,2020.0,2.0,0,3,0.43858537203701364,1,0,0
339900.0,4.0,1.5,1570.0,1.0,0,3,0.3245024717961719,1,0,0
160000.0,2.0,1.0,1140.0,1.0,0,3,0.2154899226771454,1,0,0
353000.0,4.0,2.5,1830.0,2.0,0,3,0.3904170363797693,0,1,0
390000.0,3.0,2.0,1010.0,1.0,0,3,0.18253264038534672,0,1,0
675000.0,4.0,2.5,1770.0,1.0,0,3,0.3752059830143238,0,0,1
400000.0,3.0,2.5,2120.0,2.0,0,3,0.4639371276460895,0,1,0
1129575.0,4.0,3.5,3190.0,2.0,0,3,0.735200912663202,1,0,0
1129575.0,4.0,2.5,2780.0,1.0,0,5,0.6312587146659907,0,1,0
1000000.0,5.0,3.0,3350.0,2.0,0,5,0.7757637216377234,1,0,0
850000.0,5.0,3.5,3450.0,1.0,0,5,0.8011154772467994,0,1,0
275000.0,3.0,1.5,1060.0,1.0,0,4,0.19520851818988466,0,1,0
450000.0,3.0,2.5,1670.0,2.0,0,3,0.34985422740524785,0,1,0
305000.0,4.0,1.75,2251.0,1.0,0,4,0.49714792749397896,1,0,0
643002.0,3.0,2.5,1770.0,1.5,0,3,0.3752059830143238,0,1,0
468000.0,2.0,1.75,1510.0,1.0,0,3,0.30929141843072633,1,0,0
324950.0,4.0,2.5,1770.0,2.0,0,3,0.3752059830143238,1,0,0
290000.0,3.0,2.0,1260.0,1.0,0,3,0.24591202940803653,0,0,1
488500.0,3.0,2.0,1710.0,1.0,0,4,0.3599949296488782,0,1,0
367950.0,3.0,1.75,2290.0,1.0,0,4,0.5070351121815186,0,0,1
285000.0,2.0,1.0,790.0,1.0,0,2,0.12675877804537966,0,0,1
417000.0,3.0,2.75,1820.0,2.0,0,3,0.3878818608188617,1,0,0
1115000.0,4.0,2.5,3180.0,1.0,0,4,0.7326657371022944,0,1,0
1129575.0,4.0,4.0,4234.5,2.0,0,3,1.0,1,0,0
604000.0,3.0,2.5,3240.0,2.0,0,3,0.7478767904677399,1,0,0
380000.0,3.0,2.5,2390.0,2.0,0,4,0.5323868677905945,0,1,0
336500.0,4.0,2.5,2500.0,2.0,0,3,0.560273798960578,1,0,0
685000.0,4.0,2.0,2290.0,1.5,0,5,0.5070351121815186,0,1,0
1129575.0,5.0,6.0,4234.5,2.0,0,3,1.0,0,1,0
670000.0,3.0,1.0,1600.0,1.0,0,3,0.33210799847889466,1,0,0
524000.0,2.0,1.0,1120.0,1.5,0,3,0.2104195715553302,1,0,0
172000.0,3.0,1.0,1340.0,1.0,0,3,0.26619343389529726,0,0,1
680000.0,5.5,2.0,1670.0,1.0,0,5,0.34985422740524785,1,0,0
549900.0,4.0,3.0,2830.0,2.0,0,4,0.6439345924705286,0,1,0
357000.0,4.0,2.75,2700.0,1.0,0,4,0.6109773101787299,0,0,1
107000.0,3.0,1.5,910.0,1.0,0,3,0.15718088477627076,0,1,0
232900.0,3.0,1.5,910.0,1.0,0,3,0.15718088477627076,0,0,1
800000.0,4.0,3.5,2370.0,2.0,0,3,0.5273165166687793,1,0,0
248500.0,2.0,1.5,880.0,2.0,0,3,0.149575358093548,1,0,0
670000.0,3.0,2.5,2050.0,1.0,0,3,0.4461908987197364,1,0,0
207000.0,3.0,1.75,1180.0,1.0,0,4,0.2256306249207758,0,1,0
164000.0,3.0,1.0,1070.0,1.0,0,3,0.19774369375079226,0,0,1
570500.0,2.0,1.0,1380.0,2.0,0,3,0.27633413613892766,0,1,0
599990.0,3.0,2.25,2680.0,1.0,0,3,0.6059069590569147,0,0,1
395000.0,5.0,1.75,2100.0,1.0,0,3,0.4588667765242743,1,0,0
979500.0,4.0,3.75,4133.0,2.0,0,3,0.974267968056788,0,1,0
207000.0,3.0,1.0,920.0,1.0,0,2,0.15971606033717836,1,0,0
237000.0,3.0,1.0,920.0,1.0,0,2,0.15971606033717836,0,1,0
650100.0,2.0,1.0,1750.0,1.0,0,4,0.3701356318925086,1,0,0
385000.0,4.0,2.5,1950.0,1.0,0,3,0.42083914311066045,0,1,0
335000.0,2.0,1.75,1660.0,2.0,0,3,0.34731905184434025,0,1,0
347000.0,4.0,1.5,2670.0,2.0,0,3,0.6033717834960072,0,0,1
204000.0,3.0,1.0,980.0,1.0,0,4,0.17492711370262393,1,0,0
615000.0,4.0,2.25,1780.0,2.0,0,3,0.3777411585752314,0,0,1
943500.0,3.0,2.25,2370.0,2.0,0,4,0.5273165166687793,0,0,1
560000.0,3.0,2.0,1640.0,1.0,0,4,0.34224870072252506,1,0,0
547500.0,4.0,2.5,2610.0,1.0,0,2,0.5881607301305616,0,1,0
359500.0,4.0,1.75,2030.0,1.0,0,3,0.4411205475979212,0,0,1
660000.0,3.0,2.5,2590.0,1.0,0,3,0.5830903790087464,1,0,0
258000.0,3.0,1.75,1620.0,1.0,0,3,0.33717834960070986,0,1,0
355000.0,3.0,1.75,2040.0,1.0,0,4,0.44365572315882873,0,0,1
253500.0,2.0,1.0,810.0,1.0,0,3,0.13182912916719483,0,0,1
422500.0,3.0,1.0,1270.0,1.0,0,5,0.24844720496894412,0,0,1
239000.0,2.0,2.0,1470.0,1.5,0,3,0.299150716187096,0,1,0
628000.0,3.0,2.25,1720.0,1.0,0,4,0.3625301052097858,0,0,1
352000.0,2.0,2.5,1320.0,1.0,0,3,0.26112308277348206,0,1,0
311600.0,3.0,2.25,1358.0,3.0,0,3,0.2707567499049309,0,0,1
235000.0,4.0,1.5,2070.0,1.0,0,4,0.4512612498415516,1,0,0
870000.0,5.0,2.25,2910.0,2.0,0,4,0.6642159969577893,0,0,1
190848.0,4.0,1.5,1370.0,1.0,0,3,0.27379896057802006,1,0,0
570000.0,4.0,1.75,2340.0,1.0,0,5,0.5197109899860566,1,0,0
661254.0,4.0,4.0,2290.0,1.5,0,5,0.5070351121815186,1,0,0
575000.0,4.0,2.0,1650.0,1.0,0,3,0.34478387628343266,0,1,0
230000.0,2.0,0.75,650.0,1.0,0,4,0.09126632019267336,1,0,0
680000.0,3.0,2.25,2300.0,2.0,0,4,0.5095702877424262,0,0,1
148000.0,1.5,1.0,620.0,1.0,0,3,0.08366079350995057,0,1,0
244900.0,1.5,1.0,620.0,1.0,0,3,0.08366079350995057,1,0,0
214950.0,3.0,1.0,1400.0,1.0,0,3,0.28140448726074285,0,1,0
580000.0,3.0,1.5,1800.0,1.0,0,3,0.3828115096970465,0,1,0
263000.0,3.0,1.5,1300.0,1.0,0,3,0.2560527316516669,0,1,0
317000.0,5.0,2.5,2360.0,1.0,0,4,0.5247813411078718,0,0,1
302000.0,4.0,3.0,3320.0,1.0,0,3,0.7681581949550007,1,0,0
899000.0,3.0,1.0,1480.0,2.0,0,4,0.3016858917480036,0,1,0
1129575.0,3.0,2.5,2190.0,1.0,0,3,0.48168335657244266,0,1,0
710000.0,3.0,3.25,3740.0,2.5,0,3,0.8746355685131196,0,1,0
230000.0,3.0,1.0,1360.0,1.0,0,4,0.27126378501711246,1,0,0
430000.0,3.0,1.0,1210.0,1.0,0,3,0.23323615160349853,0,1,0
1129575.0,5.0,4.25,4234.5,2.0,0,3,1.0,0,1,0
397000.0,3.0,1.0,860.0,1.5,0,4,0.1445050069717328,0,0,1
595000.0,3.0,2.5,2250.0,2.0,0,3,0.49689440993788825,1,0,0
485000.0,3.0,1.75,2030.0,1.0,0,4,0.4411205475979212,0,0,1
755000.0,5.0,2.5,3260.0,1.5,0,4,0.7529471415895551,1,0,0
185000.0,3.0,1.0,1840.0,1.0,0,4,0.3929522119406769,1,0,0
340000.0,3.0,1.0,1840.0,1.0,0,4,0.3929522119406769,1,0,0
236000.0,4.0,2.75,2000.0,2.0,0,3,0.43351502091519845,0,0,1
550000.0,4.0,2.5,2810.0,2.0,0,3,0.6388642413487134,0,0,1
680000.0,3.0,2.0,1780.0,1.0,0,5,0.3777411585752314,0,0,1
630000.0,4.0,2.5,2540.0,2.0,0,3,0.5704145012042084,0,0,1
560000.0,3.0,2.0,2340.0,1.0,0,5,0.5197109899860566,0,1,0
385000.0,3.0,2.0,1480.0,1.0,0,3,0.3016858917480036,0,1,0
280000.0,3.0,2.25,1358.0,3.0,0,3,0.2707567499049309,0,1,0
225000.0,3.0,2.5,1750.0,1.0,0,4,0.3701356318925086,1,0,0
610000.0,4.0,1.75,1830.0,2.0,0,3,0.3904170363797693,0,1,0
592500.0,3.0,2.0,1170.0,1.0,0,5,0.2230954493598682,1,0,0
750000.0,4.0,2.75,3170.0,2.0,0,3,0.7301305615413868,0,0,1
164000.0,4.0,1.0,1530.0,2.0,0,3,0.3143617695525415,1,0,0
320000.0,2.0,1.0,1100.0,1.0,0,4,0.20534922043351506,1,0,0
544000.0,4.0,2.5,2030.0,2.0,0,3,0.4411205475979212,0,1,0
344950.0,3.0,1.75,1870.0,1.0,0,5,0.4005577386233997,0,0,1
539500.0,3.0,2.5,3080.0,2.0,0,3,0.7073139814932184,0,0,1
420000.0,4.0,1.75,2480.0,1.0,0,4,0.5552034478387629,0,1,0
305000.0,2.0,1.0,910.0,1.0,0,1,0.15718088477627076,0,0,1
229000.0,2.0,1.0,810.0,1.0,0,3,0.13182912916719483,0,0,1
1068000.0,5.0,3.5,3990.0,2.0,0,3,0.9380149575358093,0,0,1
397500.0,3.0,2.25,1430.0,3.0,0,3,0.2890100139434656,0,1,0
540000.0,4.0,2.0,2190.0,2.0,0,4,0.48168335657244266,0,0,1
650000.0,4.0,2.5,2290.0,2.0,0,3,0.5070351121815186,1,0,0
1129575.0,5.5,4.0,3020.0,2.0,1,3,0.6921029281277729,1,0,0
649000.0,2.0,1.75,2260.0,2.0,0,3,0.4994295854987958,0,0,1
287500.0,5.0,2.0,2020.0,1.5,0,4,0.43858537203701364,0,1,0
815000.0,4.0,2.75,2620.0,1.0,0,4,0.5906959056914691,0,1,0
795000.0,2.0,2.5,2830.0,2.0,0,3,0.6439345924705286,0,1,0
502775.0,3.0,1.75,1700.0,1.0,0,4,0.3574597540879706,0,0,1
222900.0,2.0,1.0,1110.0,1.0,0,3,0.20788439599442265,0,0,1
399950.0,4.0,3.0,2150.0,1.0,0,3,0.47154265432881226,1,0,0
728000.0,4.0,2.5,2650.0,2.0,0,3,0.598301432374192,0,1,0
850000.0,5.0,3.5,3870.0,2.0,0,3,0.9075928508049182,1,0,0
525000.0,4.0,2.75,2530.0,2.0,0,3,0.5678793256433008,1,0,0
257000.0,3.0,1.0,1450.0,1.5,0,5,0.2940803650652808,0,1,0
433500.0,3.0,2.5,2200.0,2.0,0,3,0.4842185321333503,0,0,1
314950.0,4.0,1.75,1890.0,1.0,0,4,0.40562808974521486,0,0,1
500000.0,3.0,1.75,1530.0,1.0,0,3,0.3143617695525415,1,0,0
300000.0,3.0,1.5,1590.0,1.0,0,3,0.3295728229179871,1,0,0
645000.0,4.0,2.5,2690.0,2.0,0,3,0.6084421346178224,1,0,0
222500.0,3.0,1.0,990.0,1.0,0,3,0.17746228926353153,1,0,0
275000.0,3.0,1.75,1300.0,1.0,0,4,0.2560527316516669,0,1,0
498000.0,3.0,1.5,1720.0,1.5,0,4,0.3625301052097858,1,0,0
800000.0,3.0,1.75,2080.0,1.0,0,3,0.4537964254024591,1,0,0
297000.0,3.0,2.5,1840.0,2.0,0,3,0.3929522119406769,0,0,1
625000.0,5.0,3.5,4010.0,2.0,0,3,0.9430853086576246,0,0,1
770000.0,4.0,2.5,3560.0,2.0,0,3,0.829002408416783,0,0,1
517000.0,3.0,2.25,1640.0,1.5,0,3,0.34224870072252506,0,1,0
238000.0,1.5,1.0,530.0,1.0,0,5,0.06084421346178223,0,1,0
234550.0,3.0,1.0,1990.0,1.0,0,3,0.4309798453542908,0,0,1
230500.0,3.0,2.25,1690.0,1.0,0,3,0.35492457852706305,0,0,1
585000.0,5.0,2.5,2670.0,1.5,0,4,0.6033717834960072,1,0,0
733000.0,4.0,1.75,1930.0,1.5,0,5,0.41576879198884525,1,0,0
357950.0,2.0,1.0,810.0,1.0,0,3,0.13182912916719483,0,1,0
530000.0,3.0,1.75,1550.0,1.0,0,3,0.3194321206743567,0,1,0
377500.0,4.0,2.5,2640.0,2.0,0,3,0.5957662568132843,1,0,0
475000.0,4.0,2.5,2320.0,2.0,0,3,0.5146406388642414,0,0,1
399000.0,3.0,1.75,2170.0,1.0,0,3,0.47661300545062746,1,0,0
660000.0,3.0,2.0,2080.0,1.0,0,5,0.4537964254024591,0,1,0
400000.0,5.0,2.25,2070.0,1.0,0,4,0.4512612498415516,0,1,0
440000.0,2.0,1.0,800.0,1.0,0,4,0.12929395360628723,1,0,0
366400.0,4.0,2.25,2040.0,1.0,0,4,0.44365572315882873,1,0,0
627250.0,4.0,2.5,2830.0,2.0,0,3,0.6439345924705286,1,0,0
375950.0,3.0,1.75,1480.0,1.0,0,3,0.3016858917480036,0,1,0
162000.0,3.0,2.25,1810.0,1.0,0,3,0.3853466852579541,0,0,1
780000.0,3.0,2.75,1970.0,2.5,0,3,0.42590949423247565,1,0,0
705000.0,4.0,2.5,2650.0,1.5,0,3,0.598301432374192,0,1,0
450000.0,4.0,2.5,2820.0,1.0,0,4,0.641399416909621,0,1,0
311000.0,3.0,2.75,1400.0,1.0,0,3,0.28140448726074285,0,1,0
485000.0,3.0,2.5,1580.0,2.0,0,3,0.3270376473570795,1,0,0
485000.0,3.0,2.5,1800.0,2.0,0,4,0.3828115096970465,1,0,0
725000.0,5.0,3.75,3360.0,2.0,0,3,0.7782988971986311,0,0,1
185000.0,3.0,1.0,1510.0,1.0,0,4,0.30929141843072633,0,1,0
1129575.0,4.0,4.25,4234.5,2.0,0,3,1.0,1,0,0
260000.0,3.0,2.25,1610.0,2.0,0,4,0.33464317403980226,0,1,0
356000.0,4.0,2.5,2470.0,2.0,0,3,0.5526682722778553,0,1,0
225205.0,3.0,1.0,1200.0,1.0,0,3,0.230700976042591,0,0,1
445000.0,3.0,1.0,1260.0,1.0,0,4,0.24591202940803653,1,0,0
356000.0,2.0,1.0,920.0,1.0,0,4,0.15971606033717836,1,0,0
760250.0,5.0,2.75,2540.0,1.0,0,4,0.5704145012042084,0,1,0
572000.0,2.0,2.0,1870.0,1.0,0,3,0.4005577386233997,0,1,0
970000.0,3.0,2.25,3060.0,1.5,0,4,0.7022436303714032,0,0,1
348450.0,4.0,2.5,1950.0,2.0,0,3,0.42083914311066045,0,0,1
535500.0,3.0,1.5,1730.0,2.0,0,4,0.3650652807706934,0,0,1
710000.0,5.0,2.5,2570.0,1.0,0,3,0.5780200278869312,0,0,1
745000.0,3.0,1.75,1490.0,1.0,0,4,0.3042210673089112,0,0,1
355000.0,4.0,2.5,2040.0,2.0,0,3,0.44365572315882873,0,0,1
333000.0,4.0,2.5,2690.0,2.0,0,3,0.6084421346178224,0,1,0
282000.0,3.0,2.5,1610.0,2.0,0,4,0.33464317403980226,0,0,1
840500.0,3.0,2.0,2520.0,1.5,0,4,0.5653441500823932,0,1,0
432000.0,3.0,1.75,1550.0,1.0,0,4,0.3194321206743567,0,1,0
625000.0,3.0,1.0,1800.0,1.0,0,4,0.3828115096970465,1,0,0
209977.0,3.0,1.0,1170.0,1.0,0,4,0.2230954493598682,0,1,0
174000.0,2.0,1.0,900.0,1.0,0,3,0.15464570921536316,0,1,0
740000.0,4.0,2.0,2800.0,1.0,0,4,0.6363290657878059,0,0,1
518000.0,3.0,1.75,1830.0,1.5,0,4,0.3904170363797693,0,1,0
539000.0,3.0,1.75,1380.0,1.0,0,4,0.27633413613892766,0,0,1
575000.0,3.0,2.75,1990.0,1.0,0,3,0.4309798453542908,0,0,1
530000.0,2.0,1.75,1170.0,2.0,0,3,0.2230954493598682,0,0,1
242025.0,4.0,1.75,1400.0,1.5,0,4,0.28140448726074285,1,0,0
1030000.0,4.0,2.5,2620.0,1.0,0,4,0.5906959056914691,0,0,1
230000.0,3.0,1.0,880.0,1.0,0,3,0.149575358093548,0,1,0
350000.0,4.0,2.5,2260.0,1.0,0,3,0.4994295854987958,0,0,1
595000.0,3.0,1.0,1300.0,1.0,0,3,0.2560527316516669,0,0,1
440000.0,3.0,1.75,1450.0,1.0,0,3,0.2940803650652808,0,0,1
550000.0,3.0,1.0,1110.0,1.0,0,3,0.20788439599442265,1,0,0
940000.0,4.0,2.25,1890.0,1.0,0,3,0.40562808974521486,0,1,0
375000.0,3.0,1.5,1100.0,2.0,0,3,0.20534922043351506,1,0,0
567500.0,2.0,1.5,1350.0,1.0,0,3,0.26872860945620486,0,1,0
735000.0,3.0,2.5,3020.0,1.0,0,5,0.6921029281277729,1,0,0
114000.0,2.0,1.0,730.0,1.0,0,3,0.1115477246799341,0,1,0
608000.0,2.0,1.0,1390.0,1.0,0,4,0.27886931169983525,1,0,0
442500.0,3.0,1.5,2710.0,1.5,0,3,0.6135124857396375,0,0,1
381800.0,4.0,2.0,1530.0,1.0,0,3,0.3143617695525415,1,0,0
330000.0,3.0,2.0,2170.0,1.0,0,5,0.47661300545062746,1,0,0
90000.0,2.0,1.0,790.0,1.0,0,3,0.12675877804537966,0,0,1
312000.0,2.0,1.75,1160.0,1.0,0,4,0.2205602737989606,0,0,1
339000.0,3.0,1.0,1080.0,1.0,0,4,0.20027886931169986,0,1,0
313000.0,3.0,1.75,2190.0,1.0,0,4,0.48168335657244266,0,1,0
618080.0,3.0,2.5,2030.0,2.0,0,3,0.4411205475979212,0,1,0
325000.0,3.0,2.25,2480.0,2.0,0,3,0.5552034478387629,1,0,0
242000.0,4.0,1.0,2240.0,1.0,0,3,0.4943592343769806,0,1,0
364000.0,2.0,1.5,1650.0,1.0,0,3,0.34478387628343266,1,0,0
545000.0,3.0,1.75,1700.0,1.5,0,5,0.3574597540879706,1,0,0
445000.0,3.0,2.5,2790.0,2.0,0,3,0.6337938902268982,0,1,0
1085500.0,4.0,2.75,3010.0,2.0,0,4,0.6895677525668653,0,1,0
660000.0,4.0,2.5,2550.0,1.0,0,3,0.572949676765116,1,0,0
845000.0,4.0,2.5,2880.0,1.0,0,3,0.6566104702750666,0,0,1
417000.0,4.0,2.0,2090.0,1.0,0,3,0.4563316009633668,0,0,1
213800.0,2.0,1.0,740.0,1.0,0,4,0.1140829002408417,1,0,0
400000.0,2.0,1.75,960.0,1.0,0,4,0.16985676258080873,0,1,0
759950.0,4.0,3.5,2100.0,2.0,0,5,0.4588667765242743,1,0,0
990000.0,4.0,2.5,2540.0,2.0,0,3,0.5704145012042084,1,0,0
710000.0,3.0,1.75,1650.0,1.0,0,5,0.34478387628343266,0,1,0
315000.0,1.5,0.75,770.0,1.0,0,4,0.12168842692356446,0,0,1
515000.0,4.0,2.5,2280.0,1.0,0,5,0.504499936620611,1,0,0
638000.0,3.0,2.0,1660.0,1.0,0,5,0.34731905184434025,0,0,1
370000.0,4.0,2.0,2020.0,1.5,0,4,0.43858537203701364,0,0,1
184000.0,3.0,1.0,970.0,1.0,0,3,0.17239193814171633,0,1,0
583800.0,3.0,2.5,2480.0,2.0,0,3,0.5552034478387629,1,0,0
309500.0,3.0,1.0,1250.0,1.0,0,3,0.24337685384712893,1,0,0
1129575.0,4.0,4.0,4234.5,2.0,0,3,1.0,0,0,1
299000.0,1.5,1.0,740.0,1.0,0,3,0.1140829002408417,0,0,1
215000.0,2.0,1.0,710.0,1.0,0,3,0.1064773735581189,0,1,0
410000.0,4.0,2.0,1970.0,1.0,0,3,0.42590949423247565,0,0,1
478000.0,2.0,1.0,820.0,1.0,0,3,0.13436430472810243,0,1,0
431000.0,2.0,1.0,1000.0,1.0,0,4,0.17999746482443912,1,0,0
635000.0,4.0,2.5,3080.0,2.0,0,3,0.7073139814932184,0,1,0
648000.0,5.0,2.25,2410.0,2.0,0,4,0.5374572189124097,0,0,1
640000.0,3.0,2.5,2370.0,2.0,0,3,0.5273165166687793,1,0,0
932808.0,5.0,4.5,4234.5,2.0,0,3,1.0,0,1,0
835000.0,2.0,2.0,2280.0,1.0,0,3,0.504499936620611,1,0,0
469775.0,2.0,1.75,1530.0,1.0,0,3,0.3143617695525415,0,1,0
587000.0,5.0,3.5,3610.0,2.0,0,4,0.8416782862213209,0,0,1
677915.0,3.0,2.0,1740.0,1.0,0,5,0.367600456331601,0,0,1
1075000.0,4.0,3.0,3600.0,1.0,0,4,0.8391431106604132,1,0,0
671000.0,4.0,3.0,3130.0,1.5,0,3,0.7199898592977564,1,0,0
695000.0,5.0,3.25,3940.0,2.0,0,3,0.9253390797312715,1,0,0
205000.0,4.0,2.0,2200.0,1.0,0,3,0.4842185321333503,0,1,0
350000.0,4.0,1.0,1510.0,1.5,0,4,0.30929141843072633,0,0,1
360000.0,3.0,1.75,1560.0,2.0,0,4,0.3219672962352643,1,0,0
313999.0,4.0,2.25,1870.0,2.0,0,3,0.4005577386233997,1,0,0
300000.0,3.0,2.25,2070.0,1.0,0,3,0.4512612498415516,1,0,0
